,2HNO30ND01TODGAX,2HNO30ND01TODGAY,048HNO310ND01TODGAX,048HNO310ND01TODGAY,1HNO310ND01TODGAX,1HNO310ND01TODGAY,2HNO310ND01TODGAX,2HNO310ND01TODGAY,2HNO30ND01TODGAXX,2HNO30ND01TODGAYYX,2HNO30ND01TODGAYlog,048HNO310ND01TODGAXX,048HNO310ND01TODGAYYX,048HNO310ND01TODGAYlog,1HNO310ND01TODGAXX,1HNO310ND01TODGAYYX,1HNO310ND01TODGAYlog,2HNO310ND01TODGAXX,2HNO310ND01TODGAYYX,2HNO310ND01TODGAYlog,Calculated Rg
75,,,0.1747528400007684,1.4245373323425254,0.2310129700083158,1.5027608296835646,0.2104904144512019,4.0992044205937415,,,,0.03053855508833416,0.2489419445139748,0.35384708194308,0.053366992312063016,0.34715724247736107,0.4073039694881524,0.04430621457583874,0.8628432374109756,1.4107929111237123,
76,,,0.1788649529057435,1.3470968697897492,0.2337151517913277,1.4212012740316462,0.2129525418521362,3.876727706757381,,,,0.03199267137797384,0.24094841817441798,0.2979518100538472,0.05462277217684335,0.33215627148633453,0.35150248161215625,0.045348785081285814,0.8255590192225871,1.3549914232477167,
77,,,0.1852152608808172,1.273746750154039,0.2364489412645409,1.3440682119286294,0.2230924374408981,3.46669218832606,,,,0.03430469286314917,0.2359173366258734,0.241962754151377,0.05590810182512232,0.317803505697849,0.2957009937361591,0.04977023564332103,0.7733928101509817,1.2432008794692506,
78,,,0.1873817422860385,1.2271942926318276,0.2420128264794381,1.2476184415038771,0.2283420304718271,3.217923812785394,,,,0.03511191734215134,0.2299538046768344,0.20473050089630107,0.05857020818056661,0.3019396653962248,0.2212364872260071,0.052140082879996816,0.7347872573150604,1.1687363729590978,
79,,,0.1917910261672488,1.1604817597231534,0.2625378468783059,1.1153459115885371,0.2310129700083158,3.1003162415894003,,,,0.03678379771828631,0.22256998754567825,0.1488352290070683,0.0689261210434968,0.2928205141529759,0.10916459140782997,0.053366992312063016,0.7162132629345865,1.1315041197040214,
80,,,0.2009233002565046,0.9999062203843444,0.2625378468783059,1.0948259017444415,0.2392147081462636,2.877568967499756,,,,0.0403701725859655,0.2009044577466303,-9.378401323869228e-05,0.0689261210434968,0.28743323495058537,0.09059535678691086,0.057223676593502075,0.6883568207311992,1.0569458291806313,
81,,,0.2056512308348651,0.9632716485109432,0.2625378468783059,1.0355033664891298,0.2420128264794381,2.721394251130253,,,,0.04229242874389497,0.19809800014460502,-0.03741982128155122,0.0689261210434968,0.27185882427329344,0.03488765292415118,0.05857020818056661,0.6586123146809263,1.0011443413046353,
82,,,0.2104904144512019,0.9109064346755172,0.2687156307025229,0.9792115039627824,0.2477076355991709,2.434013073018214,,,,0.04430621457583874,0.19173707296111628,-0.09331509317078468,0.07220809018385467,0.2631294368785251,-0.02100761896508153,0.06135907273413163,0.6029236233348139,0.889541365552643,
83,,,0.2154434690031882,0.8455401714731332,0.2915053062825176,0.8434809311865965,0.2625378468783059,2.176367141246625,,,,0.04641588833612771,0.1821661077237224,-0.1677795996809378,0.08497534359086438,0.24587916718901195,-0.17021798402509913,0.0689261210434968,0.5713787432795827,0.7776570377609399,
84,,,0.2230924374408981,0.7422674959822353,0.2949150729647068,0.8278850169488479,0.2687156307025229,2.0966293850115827,,,,0.04977023564332103,0.1655942649118289,-0.29804559406708586,0.08697490026177834,0.244155770179857,-0.18888100265925492,0.07220809018385467,0.5633970875428301,0.7403310004926268,
85,,,0.2283420304718271,0.6890026921978238,,,0.271858824273294,1.946358669624628,,,,0.052140082879996816,0.1573282737370064,-0.3725101005772388,,,,0.07390722033525775,0.529134779538284,0.6659602779957103,
86,,,0.2506050965530083,0.5934429171151157,,,0.2782559402207126,1.773449529804453,,,,0.0628029144183426,0.14871981954233246,-0.5218142496504917,,,,0.07742636826811278,0.49347286634971876,0.5729265368646378,
87,,,0.2535364493970108,0.5612349039245677,,,0.2949150729647068,1.585725781883181,,,,0.06428073117284303,0.14229350481870737,-0.5776157375264879,,,,0.08697490026177834,0.4676544346660951,0.4610422090729354,
88,,,0.2625378468783059,0.5019210225365839,,,0.3018547260049921,1.471934765726505,,,,0.0689261210434968,0.1317732645597124,-0.689312497291717,,,,0.09111627561154884,0.4443104654055964,0.38657770256278257,
89,,,0.2750387840931946,0.4405760183200619,,,0.3053855508833415,1.3920482374979606,,,,0.07564633275546291,0.12117549237937085,-0.8196722756911035,,,,0.09326033468832197,0.4251114178644993,0.33077621468678525,
90,,,0.281510727744773,0.4014364591308956,,,0.3125715849688235,1.3163739417388247,,,,0.0792482898353917,0.11300866975322324,-0.9127060168221768,,,,0.09770099572992244,0.41146108938096215,0.2748809427975526,
91,,,0.3053855508833415,0.3394306524891056,,,0.3236689285040601,1.2446967013879178,,,,0.09326033468832197,0.10365721679707757,-1.0804856165031125,,,,0.10476157527896636,0.4028696476507654,0.21889188689508238,
92,,,0.3430469286314915,0.281642764728835,,,0.3390806681894053,1.1130470484206112,,,,0.11768119524349963,0.0966166854115086,-1.2671158028446792,,,,0.11497569953977357,0.3774127369047062,0.10710134311661575,
93,,,,,,,0.3390806681894053,1.092569332805011,,,,,,,,,,0.11497569953977357,0.37046913941077586,0.08853210849569673,
