0HNO301TODGAX,0HNO301TODGAY,01HNO301TODGAX,01HNO301TODGAY,3HNO301TODGAX,3HNO301TODGAY,6HNO301TODGAX,6HNO301TODGAY
0.06856277381286689,0.4312150178609188,0.06806694090298754,0.545424564927733,0.07534705539184684,1.0530499687831085,0.051660031162967454,2.0523191520530957
0.0721362239881372,0.42718131164922624,0.07007204931472469,0.540322510582612,0.07813165383652715,1.0334410638805571,0.05279722581136782,2.0331211831301257
0.07372416201350032,0.42318533785669443,0.07372416201350032,0.5352681822847108,0.07985156953563463,1.0237739663395855,0.054748451006741264,1.9581084190003146
0.0758959202185918,0.41922674352369205,0.07756662061046216,0.5253009222353973,0.08401338489525727,0.97677811008949,0.0567717875622203,1.8858632787726517
0.08340581611142822,0.41142029787528445,0.07927409820710657,0.5253009222353973,0.08648824188922856,0.9585894679172928,0.05973069868749559,1.8334341067540634
0.08711826457097949,0.40757175702578374,0.0822038282333556,0.5155192631169419,0.08775287664628098,0.9496225531971563,0.06016580632927369,1.8162836499313189
0.09299905477435166,0.3999823395608937,0.08648824188922856,0.5059197488435827,0.09033789117438157,0.9232219520747317,0.06193816399320505,1.765788871763321
0.09435889091475204,0.3999823395608937,0.09033789117438157,0.49185459691115646,0.09573861063712247,0.8891593339164646,0.06376273157304288,1.7166979066078616
0.09927681906331177,0.3888623696663191,0.0936765054035861,0.4872536510706061,0.09784610908826294,0.872602246086974,0.06469507295021124,1.684731174738544
0.10369569644121979,0.38162134079493587,0.09855886803329544,0.48269574376778734,0.1007284489405599,0.8404072608554045,0.06611920857461231,1.6378937069540656
0.10989499286813686,0.3745151475446006,0.10369569644121979,0.4692762459348841,0.105211939331719,0.809400121608313,0.06806694090298754,1.5923583747395558
0.11562265322502097,0.3641031949310677,0.10675035279035064,0.46053782558224166,0.10752797460429586,0.7722449945836264,0.06956530161213383,1.5627069765469965
0.11902865254706016,0.36069727153262926,0.11069552177941315,0.4519621238647764,0.10989499286813686,0.7578649754875137,0.07007204931472469,1.5480889772258646
0.12342759022327361,0.3539807065967159,0.11562265322502097,0.4435461107892896,0.11150188213506249,0.743752727565905,0.07266169954753868,1.477024690158486
0.1289214345203949,0.34413963510106704,0.11816786002264296,0.4312150178609188,0.11478649223840448,0.7230755447967359,0.07372416201350032,1.463208186973903
0.13175938800397285,0.3377313908791012,0.12253498542016523,0.42318533785669443,0.11816786002264296,0.7029732115325475,0.0758959202185918,1.409222575337463
0.1366288150174086,0.3252706652846517,0.12706350651558734,0.41142029787528445,0.12253498542016523,0.6644296119083406,0.07700567359697397,1.396040312150077
0.14798439242939274,0.3103392703374392,0.13465981348846306,0.3888623696663191,0.126144607458979,0.639915233634927,0.07927409820710657,1.344532884299762
0.15234370028324348,0.3045604246796149,0.14065361152864797,0.3780515477471078,0.1289214345203949,0.616305322488446,0.0822038282333556,1.2949258422052634
0.1602837615177018,0.2825012723473891,0.1437498259657624,0.3710118278213741,0.13175938800397285,0.5991713244237786,0.08401338489525727,1.2471490704255346
0.16500538282490984,0.2695331860097615,0.1490623831682386,0.3539807065967159,0.1366288150174086,0.5770646749995909,0.08711826457097949,1.1787686347935884
0.17486998970132336,0.2571603934981149,0.15569724918322558,0.34413963510106704,0.13963643142330925,0.5557736586486881,0.0883921115465216,1.1459975085834575
0.18133265368747642,0.2500110382617932,0.16262743750623673,0.3283420690826656,0.14479697005006675,0.530261133591199,0.09033789117438157,1.114137457440461
0.18002129050401772,0.22545570250193447,0.16620736278796464,0.32222799225914206,0.1490623831682386,0.5155192631169419,0.0936765054035861,1.073030940526157
0.18940389094926463,0.21510626587440568,0.17234988237956453,0.3045604246796149,0.15683142414538165,0.4781804724081485,0.09643601753201536,1.0334410638805571
0.19640368380660822,0.21510626587440568,0.17742694613969012,0.2851688214793474,0.15797386099303368,0.4648865043214836,0.09784610908826294,1.0047102115864666
0.21272730657374297,0.21510626587440568,0.18398410747393942,0.27464741148160543,0.16262743750623673,0.43939705607607926,0.1007284489405599,0.97677811008949
0.2254448992686128,0.1903670748843426,0.18803415811657379,0.2670118969970132,0.1686376539266015,0.41142029787528445,0.10294578893239074,0.940739517512091
0.23208603015990695,0.18334341067540622,0.19217336271078078,0.2571603934981149,0.17742694613969012,0.3780515477471078,0.105211939331719,0.9145858750166367
0.24955740757046319,0.15774630079239696,0.1978343843605181,0.24767236489408231,0.17871941084911253,0.3675412791333478,0.10831126099610638,0.872602246086974
0.25320644661437974,0.15336077187700123,0.2036621677594735,0.23853440064314213,0.18265356948215192,0.3506694717930175,0.11150188213506249,0.8483428982440726
,,0.20814539245066788,0.2319028694688307,0.18398410747393942,0.3345721567317598,0.11231411641417967,0.8325458556444263
,,,,0.18803415811657379,0.31326968280716844,0.1164649052174859,0.7943282347242822
,,,,0.19217336271078078,0.2933235542513632,0.11816786002264296,0.7650211983275202
,,,,0.1949833298063654,0.2825012723473891,0.1207690945748784,0.7507756939629213
,,,,0.2036621677594735,0.2500110382617932,0.12342759022327361,0.7230755447967359
,,,,0.20966162535679894,0.23409263765291694,0.126144607458979,0.6963974029624325
,,,,0.21583781431203006,0.2130941015366798,0.1298605613443133,0.6644296119083406
,,,,,,0.13271918786997602,0.6459577031495796
,,,,,,0.13465981348846306,0.6279993347374206
,,,,,,0.1376240861729024,0.5991713244237786
,,,,,,0.14065361152864797,0.5770646749995909
,,,,,,0.1437498259657624,0.5557736586486881
,,,,,,0.1490623831682386,0.530261133591199
,,,,,,0.15234370028324348,0.5106969513519266
,,,,,,0.15234370028324348,0.5011872336272728
,,,,,,0.15683142414538165,0.48269574376778734
,,,,,,0.15912461990979895,0.4692762459348841
,,,,,,0.161451346880367,0.4519621238647764
,,,,,,0.16620736278796464,0.43528681278426246
,,,,,,0.1686376539266015,0.4153051789922715
,,,,,,0.17110348088579094,0.3925342450813759
,,,,,,0.1761438282886598,0.3675412791333478
,,,,,,0.18002129050401772,0.3539807065967159
,,,,,,0.18532433775563195,0.31921378125043315
,,,,,,0.18803415811657379,0.3045604246796149
,,,,,,0.1949833298063654,0.2851688214793474
,,,,,,0.1978343843605181,0.27207828256950434
,,,,,,0.202189321786991,0.26203985288583515
,,,,,,0.21427691638476093,0.23630308296234898
,,,,,,0.2205890620722913,0.22545570250193447
,,,,,,0.22708715024888126,0.2111007595484823
,,,,,,0.23547960197909637,0.18858632787726506
