,2HNO3038TODGAX,2HNO3038TODGAY,3HNO3038TODGAX,3HNO3038TODGAY,3HNO3048TODGAX,3HNO3048TODGAY,2HNO3038TODGAXX,2HNO3038TODGAYYX,2HNO3038TODGAYlog,3HNO3038TODGAXX,3HNO3038TODGAYYX,3HNO3038TODGAYlog,3HNO3048TODGAXX,3HNO3048TODGAYYX,3HNO3048TODGAYlog,Calculated Rg
28,0.0269238390878082,11.91276017519457,0.0260878540527118,19.399530564728035,0.0380909599613406,18.706511304092132,0.0007248931112261886,0.32073723804858845,2.4776101092618257,0.0006805761290755915,0.5060921220637468,2.9652488680820825,0.0014509212307764526,0.7125489731005387,2.928871661333451,
29,0.0286770350130025,11.708820513692284,0.0272656865914601,19.07005584333282,0.0429414507118146,16.615673443894963,0.0008223723371369712,0.33577425583211556,2.4603424478305134,0.0007434176653037272,0.519958165905955,2.9481193479422205,0.0018439681892352025,0.7135011222346223,2.8103464332689243,
30,0.0297832853706731,11.510492086660443,0.0284966967310387,19.06390998888314,0.0454500375720767,15.792109838858828,0.0008870440874709502,0.3428202705738825,2.4432589747878017,0.0008120617245807917,0.5432584614610222,2.947797018262169,0.0020657059153031837,0.7177519855184958,2.7595104380151407,
31,0.0319234330329324,10.93896171577738,0.0295959903273555,18.42864697579402,0.0490242500665832,14.031538410932022,0.0010191055766081195,0.3492092117834305,2.3923308853397183,0.0008759226434569202,0.545414057641849,2.913906354759647,0.0024033770945908832,0.6878856478763989,2.641307539630666,
32,0.0337883608198,10.572984127775213,0.0313249517671985,17.51522249194323,0.0522165554124936,12.46839117137554,0.001141653326888996,0.3572438026512873,2.3583020805457453,0.0009812526032173126,0.5486634997518721,2.863070359505864,0.0027265686591460146,0.6510564385047769,2.52319673544049,
33,0.0353138611819271,10.393416329049792,0.0327392324279067,16.9307864635128,0.055968698186753,11.457611455339949,0.0012470687915764177,0.36703166145003874,2.3411725604058837,0.0010718573399684979,0.5543009532162021,2.829133648906192,0.0031324951767198483,0.6412675974850054,2.438654265072785,
34,0.0366761349157885,10.0470785118165,0.0342173660133414,16.36585149888469,0.0596132042053571,10.35376944862738,0.0013451388723611203,0.3684880070089015,2.307281896903362,0.0011708281368909713,0.5599963308573295,2.7951969383065194,0.0035537341156296055,0.6172213724362117,2.3373506513424207,
35,0.0434866711642602,9.38215859030385,0.0359885528620669,15.81903846225666,0.0630957344480193,9.356703934377194,0.0018910905689484996,0.4079988454274826,2.2388098634410656,0.0012951759371057834,0.5693043019259932,2.7612141806096977,0.00398107170553497,0.5903681067522009,2.2360930847092058,
36,0.0451642206566522,9.223240042256906,0.0385745945400507,14.783015208504697,0.0659444244529136,8.599764358675863,0.0020398068275227694,0.4165604484377611,2.221726390398354,0.0014879993439293096,0.5702488177474718,2.693478900701803,0.004348667116426029,0.5671065110635594,2.1517348027301013,
37,0.0472033262331066,8.915485243136501,0.042136410296896,14.04705366123678,0.0697968168138594,7.903331872382489,0.0022281540074690896,0.42084055845822,2.1877896797986818,0.0017754770727083633,0.5918924165323881,2.642412669962269,0.004871595637347445,0.5516274069158169,2.0672844265566974,
38,0.0484096014147894,8.765278578714994,0.0432132010665834,13.810391155735054,0.074341766530373,7.262963951366378,0.00234348950913878,0.4243236422851846,2.1707983009502705,0.0018673807464209646,0.596791209820944,2.6254212911138577,0.005526698250856487,0.5399415703909946,1.9827880032861427,
39,0.0502770587323093,8.473194883202002,0.0454500375720767,13.126477098154613,0.0767240477320557,6.789172107687604,0.002527782634772079,0.4260073167930497,2.1369076374477483,0.0020657059153031837,0.5965988773001315,2.5746313429572254,0.005886579500390761,0.5208927648513649,1.9153290059611499,
40,0.053889834434253,8.052475405902404,0.0472033262331066,12.689066021545372,0.0791826691121975,6.346287578521152,0.0029041142553512004,0.4339465664099748,2.085979547999665,0.0022281540074690896,0.5989661230084342,2.540740679454703,0.006269895087731756,0.5025159894208895,1.847870008636157,
41,0.055968698186753,7.784144313688762,0.0487159563734744,12.26679554759906,0.0822372337136973,5.932020998951333,0.0031324951767198483,0.4356684237349759,2.0520888844971426,0.0023732444053822612,0.5975886767391658,2.506896063049331,0.006762962608881273,0.4878329972853209,1.7803649642140142,
42,0.0581277565538186,7.399341653689537,0.0509154181788411,11.465528035258544,0.0854096317377041,5.544796496631413,0.003378836081980001,0.4301071303041949,2.0013910305348097,0.002592379808326263,0.5837721545564151,2.4393449715300375,0.0072948051935702325,0.4735790268378009,1.7128599197918706,
43,0.0619128536790273,7.032266010127895,0.053889834434253,10.537018152519035,0.0903991576238912,5.0108339240864606,0.0038332014506806448,0.4353876565170455,1.9505089881838766,0.0029041142553512004,0.5678381636699692,2.354894595356633,0.008172007699109125,0.4529751657306332,1.6116023531586559,
44,0.0655297266222091,6.462773835988388,0.0563228900767819,10.01566827496652,0.0927092969506884,4.684173110701806,0.00429414507118146,0.4235038026934847,1.8660586120104725,0.003172267946601257,0.5641113832964512,2.304150694297151,0.008595013741090922,0.4342663958884836,1.5441894029308132,
45,0.0697968168138594,5.939127212997521,0.0592383208597158,9.3610134170476,0.0987462354835435,4.0929722117782354,0.004871595637347445,0.41453217411979526,1.7815621887399185,0.0035091786582786403,0.5545307163711704,2.2365535556807075,0.009750819022171425,0.4041655978518535,1.4092714082808266,
46,0.077698200196039,5.365213902773341,0.0619128536790273,8.89784982293549,0.1065116862401255,3.5164576342044644,0.006037010313703755,0.41686746391225477,1.6799362453295021,0.0038332014506806448,0.550891274145364,2.1858096546212247,0.011344739305714939,0.3745438322110799,1.2574541289767298,
47,0.0817200769910913,5.014527034079455,0.0643012148361616,8.457992063089218,0.1120250298981539,3.125003549353546,0.0066781709834298885,0.40978753529888173,1.6123391067130584,0.004134646229406208,0.5438591647312494,2.1351118006588914,0.012549607323682275,0.35007861604816803,1.1394354189808547,
48,0.0859501374109093,4.608649102066047,0.0684883081948815,7.64313750391073,0.1185693946870607,2.730714977499757,0.007387426120954191,0.3961140236012405,1.5279347776368042,0.004690648359397072,0.5234655569436953,2.033808186928527,0.014058701356455977,0.3237792219450368,1.004563471428019,
49,0.0915469406820644,4.235233042632226,0.0738742612095419,7.142242908915989,0.1262902616458982,2.3860647881817045,0.008380842348245418,0.3877226281285715,1.4434383543662497,0.005457406469255626,0.5276279182752581,1.9660268599234825,0.01594923018658943,0.30133674640353214,0.869645476778033,
50,0.0962856671320755,3.9584051955371033,0.0752856715664491,6.905197146441565,0.1388243834737415,2.049693062196487,0.009270929695068843,0.38113768503136375,1.3758412157498063,0.005667932343211242,0.5198624044685811,1.932274337712411,0.01927220944686443,0.28454737566983257,0.7176900561824854,
51,0.1025554876699278,3.458805233153424,0.0796837681218047,6.240228317651542,0.1460103229816292,1.619343812164027,0.010517628051216713,0.3547194574413477,1.2409232210998202,0.0063495029020895375,0.4972449062908648,1.831016771079196,0.021319014417199675,0.23644091303237225,0.48202101296793676,
52,0.1099248522130609,3.125435271198261,0.0832813861824661,5.832616386636672,0.1584893192461114,1.4147670336727418,0.01208347313406328,0.34356301028795677,1.139573560272305,0.006935789284473055,0.48574837774966867,1.7634656795599029,0.02511886431509582,0.22422546405863322,0.34696487702650036,
53,0.1185693946870607,2.8240664571737595,0.0887044087470955,5.18284884603259,0.1635681079745612,1.236490491206806,0.014058701356455977,0.3348478503831247,1.03817785234764,0.007868472131171792,0.459741542512887,1.6453548753697274,0.02675452594637771,0.20225041017523307,0.21227711786226475,
54,0.1247068791576418,2.4678614154459564,0.0932959977705047,4.60589113375709,0.1775477072708369,1.0622760163594742,0.015551805709238673,0.30775929531382573,0.9033519518919546,0.008704143199994017,0.42971120894618875,1.5273361653738522,0.03152318835713079,0.1886046711934227,0.0604137914610177,
55,0.1328273998482399,2.08510575611626,0.0987462354835435,4.162344922433185,0.1820849170383827,0.9930252782986914,0.0176431181504442,0.27695917599352105,0.7348195763223478,0.009750819022171425,0.41101589187431886,1.4260785987406375,0.03315491701287471,0.1808149254160341,-0.006999158766825095,
56,0.1405870135645598,1.8529052621009656,0.1025554876699278,3.89063955568584,0.1891090568948503,0.8533886948633818,0.01976470838300172,0.2604944172168327,0.616754819229322,0.010517628051216713,0.3990064369812725,1.3585735543184942,0.035762235399659725,0.1613835312503413,-0.1585401554880212,
57,0.1497415987822467,1.5137773186731562,0.1078640473923445,3.5757295499486346,0.1964041612085924,0.7584588213214769,0.02242254640586334,0.22667543589842096,0.41460806274009404,0.01163465271985794,0.3856926616378662,1.27416922524224,0.038574594540050744,0.14896446861290233,-0.27646677128959624,
58,0.1545400668915983,1.391443746926897,0.1127339682575522,3.28645982127671,0.203980682752277,0.6302604395371836,0.023882632274859678,0.21503380972597883,0.33034187495529027,0.012708947599094788,0.3704956571715293,1.1898109432631363,0.04160811893608507,0.1285609547685449,-0.46162214893041303,
59,0.1646032311628593,1.1756362605575912,0.1178237596895217,2.8241965002303013,0.2186381920198135,0.5324849889308223,0.027094223709253695,0.19351352716000067,0.1618094993856832,0.01388243834737416,0.33275744975912325,1.0382238994447903,0.047802659009692834,0.11642155525752539,-0.6302005715971695,
60,0.1709529944234298,1.0625695452676227,0.1239226480010332,2.509805322676152,0.2256444508044484,0.4576294327238963,0.029224926302337216,0.18164944554664222,0.06069007404391832,0.015356822687587977,0.31102172155311636,0.9202051894489149,0.05091541817884113,0.10326154201893484,-0.7816955212212169,
61,0.180939858593696,0.913027695744101,0.1278937480780672,2.3858450555856927,0.2388263227485967,0.3676575219263854,0.0327392324279067,0.16520310216006573,-0.09098906396872827,0.016356810797456114,0.3051346664923788,0.8695533825837329,0.05703801243761687,0.08780629399254018,-1.0006034210731056,
62,0.1903058132328246,0.7978657215508156,0.1311620570408109,2.2303096500474875,0.2449294999789792,0.3323286958095025,0.036216302550206726,0.15183848499032235,-0.22581496442441373,0.017203485207176933,0.2925320015381996,0.8021404323558896,0.05999045995995277,0.08139710129328773,-1.1016307522205695,
63,0.2052715525758406,0.6628234428430132,0.1379513730387721,1.9820302979798703,0.2527782634772085,0.2856106664087259,0.04213641029689609,0.13605879719604927,-0.41124662464813105,0.01903058132328246,0.27342380101076974,0.6841217223600145,0.06389685048655304,0.07219616828536601,-1.253125701844615,
64,0.2172632648035711,0.5415351328478988,0.144179697361722,1.7913262188806691,0.2592379808326264,0.2334012564839798,0.04720332623310666,0.11765569096837009,-0.6133473340402092,0.020787785131317748,0.2582728721143327,0.5829562499211004,0.06720433070617716,0.06050647045470487,-1.4549961757509422,
65,0.2270724174553483,0.4653644681852984,0.1526024983692033,1.565310649486255,0.2658627754685742,0.207457102140174,0.05156188276901597,0.10567143478865824,-0.7649343778585553,0.023287522508522698,0.2388703158355228,0.4480843023682648,0.07068301537985348,0.055155120965654135,-1.5728306973582162,
66,0.2388263227485967,0.3738890323225024,0.1605016317533689,1.4146367478420292,0.2761187447596837,0.1723916984077852,0.05703801243761687,0.08929454270561446,-0.9837962306132952,0.025760773795494036,0.22705150636692475,0.34687278283219986,0.07624156120766334,0.04760057937134761,-1.7579860749990341,
67,0.2464795099905025,0.3107068048476297,0.1646032311628593,1.2787019370398425,0.2796245785042612,0.1584820214410535,0.06075214884515822,0.07658286100955845,-1.168905561156962,0.027094223709253695,0.21047847053096513,0.2458454516847355,0.07818990490368574,0.04431546844595787,-1.8421141214923862,
68,0.2527782634772085,0.253909840138043,0.1753216771172931,1.1173138506546227,0.2831749252363771,0.1295235577571115,0.06389685048655304,0.06418288846987012,-1.3707760350632887,0.030737690467220375,0.1958893381631492,0.11092745703474899,0.08018803828262776,0.03667782378421962,-2.043892501204413,
69,0.2625294823272828,0.2219041290912436,0.1775477072708369,1.0271617442794172,0.2831749252363771,0.1231546898668782,0.06892172909103109,0.058256376136610714,-1.505509841324674,0.03152318835713079,0.1823702126931242,0.026799410541396507,0.08018803828262776,0.03487432009556245,-2.094314072583845,
70,0.2743823455808504,0.1813151762970618,0.1843968189235205,0.8535458936285878,0.2885851454639794,0.1023526261240158,0.07528567156644922,0.04974968336179322,-1.7075184565224515,0.03400218682911361,0.1573911475903452,-0.15835596709942065,0.08328138618246615,0.029537447498619397,-2.279331308933212,
71,0.2849669673103877,0.1532221203021428,0.2001565759567169,0.6741819521654204,0.295959903273555,0.0940854892775816,0.08120617245807955,0.043663242947369015,-1.8758666437034592,0.040062654898716986,0.13494195111724566,-0.39425524579971966,0.08759226434569202,0.027845532306038145,-2.3635514496208656,
72,0.292249263023372,0.1273355020795995,0.2091933839490461,0.6196419128100388,0.3172267946601262,0.075580917349786,0.08540963173770408,0.03721370663947401,-2.0609299271499757,0.04376187188805302,0.1296249885773918,-0.4786135277788235,0.10063283925033788,0.023976292148344534,-2.582551443667054,
73,0.2978328537067321,0.1058272571735191,0.2242254640586332,0.5062086558438967,0.3253334862833732,0.066059914339086,0.0887044087470957,0.03151883400394543,-2.245947163499341,0.05027705873230941,0.11350487076709469,-0.6808063313652034,0.10584187729729379,0.021491502235515846,-2.7171931557341398,
74,0.2997176569053894,0.0909670501102743,0.2270724174553483,0.4812732913509362,0.3336473434114912,0.0567759727190489,0.0898306738608567,0.027264431114646555,-2.397257924734787,0.05156188276901597,0.10928388972374926,-0.7313199969389347,0.11132054976554555,0.018943152467313963,-2.8686420582610346,
75,0.3152318835713079,0.0628261122589124,0.2403377094590885,0.3802086540881518,0.3465181821442082,0.0456198743309608,0.09937114041991461,0.01980479370483939,-2.7673844916278214,0.05776221458804124,0.09137847704006931,-0.9670350872506347,0.12007485055652665,0.015808115922811762,-3.0874118168214735,
76,0.323287595487654,0.0496444167760912,0.2480393290737628,0.3267597665737801,0.3576223539965969,0.0342741350267839,0.10451486939618901,0.016049424128929478,-3.002869346453769,0.06152350876736239,0.08104927326925976,-1.11853003687468,0.12789374807806728,0.012257196849475674,-3.3733642901240035,
77,0.3315491701287474,0.0360665241191864,0.2543779435448147,0.2582015256744744,,,0.10992485221306109,0.011957826141144703,-3.3223901535787705,0.06470813816208892,0.06568077312120647,-1.3540148917006294,,,,
78,0.3400218682911357,0.0270979667988393,0.2608785405271187,0.221914347367493,,,0.11561487091619442,0.009213901297832505,-3.608296579784152,0.0680576129075595,0.05789269106325961,-1.505463794227524,,,,
79,0.3487110852103741,0.0225198111138413,0.2726568659146016,0.1875222022642775,,,0.12159942094859677,0.007852907772240243,-3.793359863230667,0.07434176653037303,0.05112921595878191,-1.6738580285056814,,,,
80,0.3576223539965969,0.0177948761821688,0.2761187447596837,0.1723916984077852,,,0.12789374807806728,0.006363845509345181,-4.028844718056619,0.07624156120766334,0.04760057937134761,-1.7579860749990341,,,,
81,,,0.2831749252363771,0.1339514148820385,,,,,,0.08018803828262776,0.03793168189452818,-2.010278120284793,,,,
