,ECFP-81,ECFP-299,ECFP-335,ECFP-651,ECFP-696,ECFP-808,ECFP-882,ECFP-1164,ECFP-1238,ECFP-1239,ECFP-1272,ECFP-1443,ECFP-1455,ECFP-1599,ECFP-1653,ECFP-1918,ECFP-1952,ECFP-1993,ECFP-2005,MaxAbsPartialCharge,BalabanJ,HallKierAlpha,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA12,SMR_VSA1,SMR_VSA6,SlogP_VSA2,SlogP_VSA3,EState_VSA10,EState_VSA2,EState_VSA5,FractionCSP3,NumRotatableBonds,fr_C_O,fr_C_O_noCOO,fr_Ndealkylation1,fr_amide,fr_ether,volume ratio of solvent b,Molar mass(b),density(b),boiling point(b),melting point(b),acid c.c./M,ligand c.c./mM,log_D,ligand c.c./M
204,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.355912748,5.031571968,-1.1,30.90606604,23.88839359,14.53668242,0.0,14.32593732,26.17902562,60.00113732,14.32593732,9.589074368,11.81435946,128.4164325,0.947368421,32,2,2,0,2,1,0,0.0,0.0,0,0.0,4.3,100.0,-0.107905397,0.1
205,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.355912748,5.031571968,-1.1,30.90606604,23.88839359,14.53668242,0.0,14.32593732,26.17902562,60.00113732,14.32593732,9.589074368,11.81435946,128.4164325,0.947368421,32,2,2,0,2,1,0,0.0,0.0,0,0.0,4.3,100.0,-0.096910013,0.1
206,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.355912748,5.031571968,-1.1,30.90606604,23.88839359,14.53668242,0.0,14.32593732,26.17902562,60.00113732,14.32593732,9.589074368,11.81435946,128.4164325,0.947368421,32,2,2,0,2,1,0,0.0,0.0,0,0.0,4.3,100.0,-0.102372909,0.1
207,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.355912748,5.031571968,-1.1,30.90606604,23.88839359,14.53668242,0.0,14.32593732,26.17902562,60.00113732,14.32593732,9.589074368,11.81435946,128.4164325,0.947368421,32,2,2,0,2,1,0,0.0,0.0,0,0.0,4.3,100.0,-0.124938737,0.1
208,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.355912748,5.031571968,-1.1,30.90606604,23.88839359,14.53668242,0.0,14.32593732,26.17902562,60.00113732,14.32593732,9.589074368,11.81435946,128.4164325,0.947368421,32,2,2,0,2,1,0,0.0,0.0,0,0.0,4.3,100.0,-0.022276395,0.1
209,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.355912748,5.031571968,-1.1,30.90606604,23.88839359,14.53668242,0.0,14.32593732,26.17902562,60.00113732,14.32593732,9.589074368,11.81435946,128.4164325,0.947368421,32,2,2,0,2,1,0,0.0,0.0,0,0.0,4.3,100.0,0.0,0.1
210,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.355912748,5.031571968,-1.1,30.90606604,23.88839359,14.53668242,0.0,14.32593732,26.17902562,60.00113732,14.32593732,9.589074368,11.81435946,128.4164325,0.947368421,32,2,2,0,2,1,0,0.0,0.0,0,0.0,4.3,100.0,0.041392685,0.1
211,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.355912748,5.031571968,-1.1,30.90606604,23.88839359,14.53668242,0.0,14.32593732,26.17902562,60.00113732,14.32593732,9.589074368,11.81435946,128.4164325,0.947368421,32,2,2,0,2,1,0,0.0,0.0,0,0.0,4.3,100.0,0.021189299,0.1
212,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.355912748,5.031571968,-1.1,30.90606604,23.88839359,14.53668242,0.0,14.32593732,26.17902562,60.00113732,14.32593732,9.589074368,11.81435946,128.4164325,0.947368421,32,2,2,0,2,1,0,0.0,0.0,0,0.0,4.3,100.0,0.0,0.1
213,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.355912748,5.031571968,-1.1,30.90606604,23.88839359,14.53668242,0.0,14.32593732,26.17902562,60.00113732,14.32593732,9.589074368,11.81435946,128.4164325,0.947368421,32,2,2,0,2,1,0,0.0,0.0,0,0.0,4.3,100.0,-0.045757491,0.1
214,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.355912748,5.031571968,-1.1,30.90606604,23.88839359,14.53668242,0.0,14.32593732,26.17902562,60.00113732,14.32593732,9.589074368,11.81435946,128.4164325,0.947368421,32,2,2,0,2,1,0,0.0,0.0,0,0.0,4.3,100.0,-0.15490196,0.1
215,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.315055785,2.008722951,-2.62,6.700820504,3.689689143,9.799819462,11.81435946,9.589074368,23.89516343,25.90970342,9.589074368,9.589074368,18.23518108,9.799819462,0.176470588,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,200.0,-1.823908741,0.2
216,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.315055785,2.008722951,-2.62,6.700820504,3.689689143,9.799819462,11.81435946,9.589074368,23.89516343,25.90970342,9.589074368,9.589074368,18.23518108,9.799819462,0.176470588,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,200.0,-1.698970004,0.2
217,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.315055785,2.008722951,-2.62,6.700820504,3.689689143,9.799819462,11.81435946,9.589074368,23.89516343,25.90970342,9.589074368,9.589074368,18.23518108,9.799819462,0.176470588,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,200.0,-1.698970004,0.2
218,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.315055785,2.008722951,-2.62,6.700820504,3.689689143,9.799819462,11.81435946,9.589074368,23.89516343,25.90970342,9.589074368,9.589074368,18.23518108,9.799819462,0.176470588,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,200.0,-1.769551079,0.2
219,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.315055785,2.008722951,-2.62,6.700820504,3.689689143,9.799819462,11.81435946,9.589074368,23.89516343,25.90970342,9.589074368,9.589074368,18.23518108,9.799819462,0.176470588,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,200.0,-1.853871964,0.2
220,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.315055785,2.008722951,-2.62,6.700820504,3.689689143,9.799819462,11.81435946,9.589074368,23.89516343,25.90970342,9.589074368,9.589074368,18.23518108,9.799819462,0.176470588,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,200.0,-2.0,0.2
221,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.315055785,2.008722951,-2.62,6.700820504,3.689689143,9.799819462,11.81435946,9.589074368,23.89516343,25.90970342,9.589074368,9.589074368,18.23518108,9.799819462,0.176470588,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,200.0,-2.022276395,0.2
222,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.315055785,2.008722951,-2.62,6.700820504,3.689689143,9.799819462,11.81435946,9.589074368,23.89516343,25.90970342,9.589074368,9.589074368,18.23518108,9.799819462,0.176470588,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,200.0,-2.017728767,0.2
223,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.315055785,2.008722951,-2.62,6.700820504,3.689689143,9.799819462,11.81435946,9.589074368,23.89516343,25.90970342,9.589074368,9.589074368,18.23518108,9.799819462,0.176470588,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,200.0,-2.031517051,0.2
224,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.315055785,2.008722951,-2.62,6.700820504,3.689689143,9.799819462,11.81435946,9.589074368,23.89516343,25.90970342,9.589074368,9.589074368,18.23518108,9.799819462,0.176470588,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,200.0,-2.045757491,0.2
225,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.315055785,2.008722951,-2.62,6.700820504,3.689689143,9.799819462,11.81435946,9.589074368,23.89516343,25.90970342,9.589074368,9.589074368,18.23518108,9.799819462,0.176470588,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,200.0,-2.096910013,0.2
226,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.315055785,2.008722951,-2.62,6.700820504,3.689689143,9.799819462,11.81435946,9.589074368,23.89516343,25.90970342,9.589074368,9.589074368,18.23518108,9.799819462,0.176470588,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,200.0,-1.187086643,0.2
227,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.315055785,2.008722951,-2.62,6.700820504,3.689689143,9.799819462,11.81435946,9.589074368,23.89516343,25.90970342,9.589074368,9.589074368,18.23518108,9.799819462,0.176470588,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,200.0,-2.301029996,0.2
228,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0.361788551,1.801360346,-2.66,8.099448356,4.656092136,14.53668242,0.0,14.32593732,37.10892736,39.12346735,14.32593732,9.589074368,25.02812339,9.799819462,0.222222222,6,2,2,2,2,1,0,0.0,0.0,0,0.0,4.0,200.0,0.84509804,0.2
229,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0.361788551,1.801360346,-2.66,8.099448356,4.656092136,14.53668242,0.0,14.32593732,37.10892736,39.12346735,14.32593732,9.589074368,25.02812339,9.799819462,0.222222222,6,2,2,2,2,1,0,0.0,0.0,0,0.0,4.0,200.0,0.903089987,0.2
230,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0.361788551,1.801360346,-2.66,8.099448356,4.656092136,14.53668242,0.0,14.32593732,37.10892736,39.12346735,14.32593732,9.589074368,25.02812339,9.799819462,0.222222222,6,2,2,2,2,1,0,0.0,0.0,0,0.0,4.0,200.0,0.954242509,0.2
231,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0.361788551,1.801360346,-2.66,8.099448356,4.656092136,14.53668242,0.0,14.32593732,37.10892736,39.12346735,14.32593732,9.589074368,25.02812339,9.799819462,0.222222222,6,2,2,2,2,1,0,0.0,0.0,0,0.0,4.0,200.0,1.698970004,0.2
232,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0.361788551,1.801360346,-2.66,8.099448356,4.656092136,14.53668242,0.0,14.32593732,37.10892736,39.12346735,14.32593732,9.589074368,25.02812339,9.799819462,0.222222222,6,2,2,2,2,1,0,0.0,0.0,0,0.0,4.0,200.0,1.903089987,0.2
233,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0.361788551,1.801360346,-2.66,8.099448356,4.656092136,14.53668242,0.0,14.32593732,37.10892736,39.12346735,14.32593732,9.589074368,25.02812339,9.799819462,0.222222222,6,2,2,2,2,1,0,0.0,0.0,0,0.0,4.0,200.0,2.301029996,0.2
234,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0.361788551,1.801360346,-2.66,8.099448356,4.656092136,14.53668242,0.0,14.32593732,37.10892736,39.12346735,14.32593732,9.589074368,25.02812339,9.799819462,0.222222222,6,2,2,2,2,1,0,0.0,0.0,0,0.0,4.0,200.0,2.698970004,0.2
235,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0.361788551,1.801360346,-2.66,8.099448356,4.656092136,14.53668242,0.0,14.32593732,37.10892736,39.12346735,14.32593732,9.589074368,25.02812339,9.799819462,0.222222222,6,2,2,2,2,1,0,0.0,0.0,0,0.0,4.0,200.0,2.903089987,0.2
236,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0.361788551,1.801360346,-2.66,8.099448356,4.656092136,14.53668242,0.0,14.32593732,37.10892736,39.12346735,14.32593732,9.589074368,25.02812339,9.799819462,0.222222222,6,2,2,2,2,1,0,0.0,0.0,0,0.0,4.0,200.0,3.0,0.2
237,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0.361788551,1.801360346,-2.66,8.099448356,4.656092136,14.53668242,0.0,14.32593732,37.10892736,39.12346735,14.32593732,9.589074368,25.02812339,9.799819462,0.222222222,6,2,2,2,2,1,0,0.0,0.0,0,0.0,4.0,200.0,3.041392685,0.2
238,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471676732,3.417367684,0.11,11.21469763,12.35829299,4.893411603,0.0,18.50595421,13.21376393,18.10717553,13.61254261,9.458459888,0.0,0.0,1.0,12,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,300.0,-0.698970004,0.3
239,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471676732,3.417367684,0.11,11.21469763,12.35829299,4.893411603,0.0,18.50595421,13.21376393,18.10717553,13.61254261,9.458459888,0.0,0.0,1.0,12,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,300.0,-0.744727495,0.3
240,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471676732,3.417367684,0.11,11.21469763,12.35829299,4.893411603,0.0,18.50595421,13.21376393,18.10717553,13.61254261,9.458459888,0.0,0.0,1.0,12,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,300.0,-0.698970004,0.3
241,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471676732,3.417367684,0.11,11.21469763,12.35829299,4.893411603,0.0,18.50595421,13.21376393,18.10717553,13.61254261,9.458459888,0.0,0.0,1.0,12,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,300.0,-0.397940009,0.3
242,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471676732,3.417367684,0.11,11.21469763,12.35829299,4.893411603,0.0,18.50595421,13.21376393,18.10717553,13.61254261,9.458459888,0.0,0.0,1.0,12,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,300.0,0.0,0.3
243,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471676732,3.417367684,0.11,11.21469763,12.35829299,4.893411603,0.0,18.50595421,13.21376393,18.10717553,13.61254261,9.458459888,0.0,0.0,1.0,12,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,300.0,0.342422681,0.3
244,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471676732,3.417367684,0.11,11.21469763,12.35829299,4.893411603,0.0,18.50595421,13.21376393,18.10717553,13.61254261,9.458459888,0.0,0.0,1.0,12,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,300.0,0.301029996,0.3
245,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471676732,3.417367684,0.11,11.21469763,12.35829299,4.893411603,0.0,18.50595421,13.21376393,18.10717553,13.61254261,9.458459888,0.0,0.0,1.0,12,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,300.0,1.0,0.3
246,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471676732,3.417367684,0.11,11.21469763,12.35829299,4.893411603,0.0,18.50595421,13.21376393,18.10717553,13.61254261,9.458459888,0.0,0.0,1.0,12,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,300.0,1.698970004,0.3
247,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471676732,3.417367684,0.11,11.21469763,12.35829299,4.893411603,0.0,18.50595421,13.21376393,18.10717553,13.61254261,9.458459888,0.0,0.0,1.0,12,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,300.0,1.954242509,0.3
248,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.381410521,4.651143405,-1.1,23.632994,17.35222078,14.53668242,11.81435946,14.32593732,40.39862071,62.01279963,14.32593732,9.589074368,11.81435946,70.62903785,0.931034483,24,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,700.0,0.903089987,0.7
249,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.381410521,4.651143405,-1.1,23.632994,17.35222078,14.53668242,11.81435946,14.32593732,40.39862071,62.01279963,14.32593732,9.589074368,11.81435946,70.62903785,0.931034483,24,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,700.0,0.892094603,0.7
250,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.381410521,4.651143405,-1.1,23.632994,17.35222078,14.53668242,11.81435946,14.32593732,40.39862071,62.01279963,14.32593732,9.589074368,11.81435946,70.62903785,0.931034483,24,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,700.0,0.929418926,0.7
251,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.381410521,4.651143405,-1.1,23.632994,17.35222078,14.53668242,11.81435946,14.32593732,40.39862071,62.01279963,14.32593732,9.589074368,11.81435946,70.62903785,0.931034483,24,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,700.0,0.913813852,0.7
252,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.381410521,4.651143405,-1.1,23.632994,17.35222078,14.53668242,11.81435946,14.32593732,40.39862071,62.01279963,14.32593732,9.589074368,11.81435946,70.62903785,0.931034483,24,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,700.0,0.857332496,0.7
253,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.381410521,4.651143405,-1.1,23.632994,17.35222078,14.53668242,11.81435946,14.32593732,40.39862071,62.01279963,14.32593732,9.589074368,11.81435946,70.62903785,0.931034483,24,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,700.0,0.819543936,0.7
254,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.381410521,4.651143405,-1.1,23.632994,17.35222078,14.53668242,11.81435946,14.32593732,40.39862071,62.01279963,14.32593732,9.589074368,11.81435946,70.62903785,0.931034483,24,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,700.0,0.763427994,0.7
255,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.381410521,4.651143405,-1.1,23.632994,17.35222078,14.53668242,11.81435946,14.32593732,40.39862071,62.01279963,14.32593732,9.589074368,11.81435946,70.62903785,0.931034483,24,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,700.0,0.698970004,0.7
256,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.381410521,4.651143405,-1.1,23.632994,17.35222078,14.53668242,11.81435946,14.32593732,40.39862071,62.01279963,14.32593732,9.589074368,11.81435946,70.62903785,0.931034483,24,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,700.0,0.72427587,0.7
257,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.381410521,4.651143405,-1.1,23.632994,17.35222078,14.53668242,11.81435946,14.32593732,40.39862071,62.01279963,14.32593732,9.589074368,11.81435946,70.62903785,0.931034483,24,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,700.0,0.681241237,0.7
258,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.381410521,4.651143405,-1.1,23.632994,17.35222078,14.53668242,11.81435946,14.32593732,40.39862071,62.01279963,14.32593732,9.589074368,11.81435946,70.62903785,0.931034483,24,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,700.0,0.544068044,0.7
259,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.381410521,4.651143405,-1.1,23.632994,17.35222078,14.53668242,11.81435946,14.32593732,40.39862071,62.01279963,14.32593732,9.589074368,11.81435946,70.62903785,0.931034483,24,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,700.0,0.176091259,0.7
260,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.381410521,4.651143405,-1.1,23.632994,17.35222078,14.53668242,11.81435946,14.32593732,40.39862071,62.01279963,14.32593732,9.589074368,11.81435946,70.62903785,0.931034483,24,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,700.0,0.0,0.7
261,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.381410521,4.651143405,-1.1,23.632994,17.35222078,14.53668242,11.81435946,14.32593732,40.39862071,62.01279963,14.32593732,9.589074368,11.81435946,70.62903785,0.931034483,24,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,700.0,-0.22184875,0.7
262,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,100.0,1.716003344,0.1
263,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,100.0,1.73239376,0.1
264,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,100.0,1.792391689,0.1
265,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,100.0,1.84509804,0.1
266,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,100.0,1.929418926,0.1
267,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,100.0,2.041392685,0.1
268,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,100.0,2.096910013,0.1
269,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,100.0,2.176091259,0.1
270,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,100.0,2.217483944,0.1
271,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,100.0,2.243038049,0.1
272,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,100.0,2.247973266,0.1
273,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,1.0,100.0,2.255272505,0.1
274,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,3.0,100.0,2.342422681,0.1
275,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,3.0,100.0,2.505149978,0.1
276,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,3.0,100.0,2.602059991,0.1
277,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,3.0,100.0,2.643452676,0.1
278,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,3.0,100.0,2.672097858,0.1
279,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,5.0,100.0,2.397940009,0.1
280,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,5.0,100.0,2.477121255,0.1
281,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.361816796,4.609493437,-1.1,31.82731301,26.27299914,14.53668242,11.81435946,14.32593732,39.39278955,61.00696847,14.32593732,9.589074368,25.02812339,128.4164325,0.944444444,32,2,2,0,2,1,0,0.0,0.0,0,0.0,5.0,100.0,2.544068044,0.1
